date,code,open,high,low,close,volume,value,trans,adj,exchange,datasource,log_return
2022-12-28,SPY,570.0,575.0,566.07,566.07,562,318797,56,1,AXW,TME,-0.0069186153608634254
2022-12-29,SPY,560.61,560.61,558.6,559.52,566,316693,34,1,AXW,TME,-0.011638472152666699
2022-12-30,SPY,565.5,566.18,565.0,565.0,152,85954,19,1,AXW,TME,0.009746457831375193
2023-01-03,SPY,567.02,567.02,561.26,561.35,168,94804,40,1,AXW,TME,-0.006481134241652447
2023-01-04,SPY,564.95,567.0,560.5,560.5,90,50669,21,1,AXW,TME,-0.0015153543925739462
2023-01-05,SPY,561.83,563.14,561.0,563.14,127,71352,28,1,AXW,TME,0.004699022565549594
2023-01-06,SPY,563.03,563.75,561.67,563.67,696,391316,35,1,AXW,TME,0.0009407087957765164
2023-01-09,SPY,564.2,565.0,561.21,562.09,220,123971,43,1,AXW,TME,-0.0028069944525122856
2023-01-10,SPY,561.63,561.84,559.5,560.42,147,82410,38,1,AXW,TME,-0.0029754768012876876
2023-01-11,SPY,565.8,567.74,565.79,566.0,144,81593,31,1,AXW,TME,0.00990757558344225
2023-01-12,SPY,572.68,573.07,572.0,572.5,204,116812,33,1,AXW,TME,0.01141865722521186
2023-01-13,SPY,570.77,570.77,569.92,570.11,204,116331,28,1,AXW,TME,-0.004183410762377381
2023-01-16,SPY,572.01,572.27,569.05,570.06,385,219372,35,1,AXW,TME,-8.770621930431588e-05
2023-01-17,SPY,571.12,572.5,569.67,570.56,71,40547,23,1,AXW,TME,0.0008767162280624487
2023-01-18,SPY,569.29,570.69,567.75,569.14,130,73972,29,1,AXW,TME,-0.0024918851185218764
2023-01-19,SPY,564.48,566.91,563.33,565.87,138,78034,34,1,AXW,TME,-0.005762079712814467
2023-01-20,SPY,564.23,564.23,562.0,563.36,328,184685,37,1,AXW,TME,-0.00444551443669669
2023-01-23,SPY,567.53,567.79,565.93,566.78,259,146762,26,1,AXW,TME,0.006052365972121485
2023-01-24,SPY,570.7,570.7,568.61,570.0,307,174874,29,1,AXW,TME,0.005665139449731962
2023-01-25,SPY,569.0,569.1,561.47,561.86,648,365568,51,1,AXW,TME,-0.014383652288319112
2023-01-27,SPY,568.12,568.15,566.5,568.1,237,134439,27,1,AXW,TME,0.011044751022804559
2023-01-30,SPY,570.48,571.24,568.6,570.6,419,238782,38,1,AXW,TME,0.004390979216318312
2023-01-31,SPY,568.36,570.0,568.36,569.5,70,39825,24,1,AXW,TME,-0.0019296558921628169
2023-02-01,SPY,575.23,575.88,573.8,573.8,182,104709,18,1,AXW,TME,0.007522120660027577
2023-02-02,SPY,577.05,578.0,575.89,576.58,398,229576,31,1,AXW,TME,0.004833194964583673
2023-02-03,SPY,585.54,587.9,585.54,587.03,265,155421,34,1,AXW,TME,0.01796182733569698
2023-02-06,SPY,594.56,595.98,591.5,591.5,230,136677,35,1,AXW,TME,0.007585757570896563
2023-02-07,SPY,595.48,596.65,591.5,592.2,6206,3695620,35,1,AXW,TME,0.0011827322490496157
2023-02-08,SPY,595.82,596.7,594.97,596.62,356,212152,29,1,AXW,TME,0.007435979149956475
2023-02-09,SPY,594.39,594.39,591.89,592.29,121,71805,24,1,AXW,TME,-0.007284015013200479
2023-02-10,SPY,588.61,588.61,585.93,587.63,851,499639,40,1,AXW,TME,-0.007898881668243443
2023-02-13,SPY,590.68,590.68,588.61,588.61,29,17078,13,1,AXW,TME,0.0016663269855801324
2023-02-14,SPY,592.92,593.03,591.9,592.17,70,41490,16,1,AXW,TME,0.006029930701421873
2023-02-15,SPY,590.88,592.92,589.75,592.92,203,119991,18,1,AXW,TME,0.0012657268226532092
2023-02-16,SPY,599.13,600.11,599.13,599.52,546,327341,33,1,AXW,TME,0.011069852399718236
2023-02-17,SPY,594.17,594.78,592.92,594.36,141,83702,29,1,AXW,TME,-0.008644138657230583
2023-02-20,SPY,592.51,592.51,590.22,590.35,113,66878,38,1,AXW,TME,-0.0067696150350278666
2023-02-21,SPY,587.95,588.03,587.11,588.03,533,313000,21,1,AXW,TME,-0.003937614347825398
2023-02-22,SPY,582.49,585.6,581.56,585.6,625,364269,44,1,AXW,TME,-0.004141004358191584
2023-02-23,SPY,588.24,588.24,585.7,585.99,44,25793,13,1,AXW,TME,0.0006657619378883567
2023-02-24,SPY,588.66,588.7,586.96,587.91,110,64669,19,1,AXW,TME,0.0032711503740822656
2023-02-27,SPY,588.73,591.91,588.73,591.91,340,200509,23,1,AXW,TME,0.006780721340626389
2023-02-28,SPY,592.0,592.19,590.26,592.19,225,132998,24,1,AXW,TME,0.00047293303812007153
2023-03-01,SPY,588.68,589.0,587.06,587.92,1193,701877,31,1,AXW,TME,-0.007236645117203096
2023-03-02,SPY,585.17,585.17,582.88,583.67,412,240708,35,1,AXW,TME,-0.0072551295969084505
2023-03-03,SPY,590.13,590.8,588.48,589.06,138,81345,16,1,AXW,TME,0.009192291411886868
2023-03-06,SPY,597.63,599.32,597.0,598.69,408,244020,27,1,AXW,TME,0.01621588890002978
2023-03-07,SPY,600.62,605.0,600.47,604.37,503,302570,36,1,AXW,TME,0.009442658228406424
2023-03-08,SPY,604.3,605.83,604.3,604.41,672,406388,41,1,AXW,TME,6.618243189745714e-05
2023-03-09,SPY,605.25,605.55,603.86,603.86,166,100373,24,1,AXW,TME,-0.0009103926075915281
2023-03-10,SPY,594.85,594.94,588.95,589.1,354,209975,45,1,AXW,TME,-0.024746434460694522
2023-03-13,SPY,586.96,590.97,586.26,588.72,8037,4719356,42,1,AXW,TME,-0.0006452599092981245
2023-03-14,SPY,580.45,583.66,579.71,583.13,529,307160,55,1,AXW,TME,-0.009540542562606419
2023-03-15,SPY,584.92,586.55,584.92,586.36,480,281039,20,1,AXW,TME,0.0055237893660933296
2023-03-16,SPY,588.8,590.78,588.0,589.7,392,230814,31,1,AXW,TME,0.00567999758462806
2023-03-17,SPY,592.38,593.03,588.16,588.34,1316,780160,24,1,AXW,TME,-0.0023089209266121844
2023-03-20,SPY,584.71,585.05,583.5,583.6,267,156018,35,1,AXW,TME,-0.008089195431215754
2023-03-21,SPY,585.9,589.16,585.9,589.0,147,86453,18,1,AXW,TME,0.009210367002956141
2023-03-22,SPY,597.69,598.16,596.13,596.48,306,182776,21,1,AXW,TME,0.012619528405584906
2023-03-23,SPY,587.22,587.22,585.7,585.73,205,120175,27,1,AXW,TME,-0.018186779511691543
2023-03-24,SPY,589.32,590.18,588.81,588.89,56,33007,13,1,AXW,TME,0.0053804764491863985
2023-03-27,SPY,597.91,610.0,597.39,597.68,2219,1326983,37,1,AXW,TME,0.014816084672879133
2023-03-28,SPY,596.92,596.92,588.0,588.0,1734,1028125,56,1,AXW,TME,-0.01632854576891881
2023-03-29,SPY,591.71,593.55,591.0,593.43,133,78783,16,1,AXW,TME,0.009192314797467193
2023-03-30,SPY,599.99,602.09,599.99,600.71,113,67855,27,1,AXW,TME,0.012193026266338803
2023-03-31,SPY,601.34,604.0,601.0,602.51,113,68011,20,1,AXW,TME,0.002991973775013506
2023-04-03,SPY,613.67,614.03,611.4,612.26,882,540028,44,1,AXW,TME,0.01605276615866902
2023-04-04,SPY,605.29,607.0,604.44,607.0,1018,616194,36,1,AXW,TME,-0.008628237836616981
2023-04-05,SPY,606.49,606.55,604.0,606.55,400,242048,20,1,AXW,TME,-0.0007416258425699357
2023-04-06,SPY,606.55,607.86,605.61,607.22,309,187534,24,1,AXW,TME,0.001103998398461704
2023-04-11,SPY,608.51,617.01,608.51,614.68,834,512990,43,1,AXW,TME,0.01221064357174158
2023-04-12,SPY,615.8,616.57,613.92,613.92,163,100385,21,1,AXW,TME,-0.001237180688489355
2023-04-13,SPY,608.42,610.25,607.87,609.24,143,87108,38,1,AXW,TME,-0.007652347751338893
2023-04-14,SPY,610.08,610.16,608.97,609.19,83,50575,19,1,AXW,TME,-8.207283147659887e-05
2023-04-17,SPY,616.39,617.49,615.9,616.26,257,158449,30,1,AXW,TME,0.011538746489941229
2023-04-18,SPY,617.68,617.87,615.0,615.0,246,151566,29,1,AXW,TME,-0.0020466845992500814
2023-04-19,SPY,614.27,615.97,614.27,614.53,196,120478,29,1,AXW,TME,-0.0007645198130872273
2023-04-20,SPY,615.93,617.19,615.93,617.05,97,59810,24,1,AXW,TME,0.004092309905761762
2023-04-21,SPY,610.86,613.8,610.56,613.7,436,267006,32,1,AXW,TME,-0.005443848504141032
2023-04-24,SPY,615.18,616.19,614.61,614.72,297,182781,34,1,AXW,TME,0.0016606701851405402
2023-04-26,SPY,615.01,617.7,614.6,617.7,790,486292,34,1,AXW,TME,0.004836023121661646
2023-04-27,SPY,614.24,614.24,613.5,613.54,658,404076,27,1,AXW,TME,-0.006757441002292136
2023-04-28,SPY,620.92,622.87,620.6,622.87,232,144196,29,1,AXW,TME,0.015092367576993
2023-05-01,SPY,628.05,629.0,626.95,626.95,439,275652,39,1,AXW,TME,0.00652896335999271
2023-05-02,SPY,627.48,627.48,619.01,619.01,1450,904614,46,1,AXW,TME,-0.012745364993589848
2023-05-03,SPY,616.45,617.54,616.2,617.44,261,161047,31,1,AXW,TME,-0.0025395298536483226
2023-05-04,SPY,612.73,629.99,610.75,610.95,277,169514,60,1,AXW,TME,-0.010566775026777416
2023-05-05,SPY,611.59,611.59,603.15,603.52,192,116504,42,1,AXW,TME,-0.012235942757493389
2023-05-08,SPY,610.24,611.94,608.66,608.73,196,119543,22,1,AXW,TME,0.008595639642604578
2023-05-09,SPY,608.53,608.98,608.14,608.21,35,21295,14,1,AXW,TME,-0.0008546025796642534
2023-05-10,SPY,608.02,608.41,607.56,607.68,322,195760,27,1,AXW,TME,-0.0008717894440574828
2023-05-11,SPY,610.0,611.42,609.0,611.15,447,272498,34,1,AXW,TME,0.0056940005993508175
2023-05-12,SPY,615.43,617.2,615.43,616.29,357,219780,18,1,AXW,TME,0.008375203749257546
2023-05-15,SPY,618.29,619.53,617.22,617.39,118,72912,33,1,AXW,TME,0.0017832830093850126
2023-05-16,SPY,616.02,617.0,614.89,617.0,250,153915,29,1,AXW,TME,-0.0006318910765265661
2023-05-17,SPY,618.0,618.5,617.0,618.5,360,222305,24,1,AXW,TME,0.0024281679271546926
2023-05-18,SPY,623.08,625.0,623.08,624.59,5101,3183034,28,1,AXW,TME,0.009798242641712484
2023-05-19,SPY,633.51,634.56,633.02,633.1,974,617107,43,1,AXW,TME,0.013532953075825702
2023-05-22,SPY,629.11,629.79,627.5,629.73,486,305431,42,1,AXW,TME,-0.005337231456056099
2023-05-23,SPY,631.4,632.0,630.1,630.45,397,250550,24,1,AXW,TME,0.0011426940252106611
2023-05-24,SPY,627.33,629.67,627.29,628.82,248,155696,25,1,AXW,TME,-0.0025888028942822276
2023-05-25,SPY,630.57,632.6,630.57,632.5,123,77672,30,1,AXW,TME,0.005835173376721992
2023-05-26,SPY,636.83,637.55,635.0,635.0,379,241332,26,1,AXW,TME,0.003944778291016325
2023-05-29,SPY,646.12,646.64,643.5,643.78,539,347953,33,1,AXW,TME,0.013732053941164947
2023-05-30,SPY,643.78,647.22,642.63,646.45,350,225625,28,1,AXW,TME,0.004138802866705601
2023-05-31,SPY,645.17,646.06,644.5,645.4,377,243271,37,1,AXW,TME,-0.0016255760827009627
2023-06-01,SPY,644.13,645.14,641.78,642.97,172,110651,30,1,AXW,TME,-0.0037722127672812633
2023-06-02,SPY,641.84,642.59,638.6,639.43,606,388639,32,1,AXW,TME,-0.005520912338950492
2023-06-05,SPY,647.02,648.38,646.8,647.58,640,414155,35,1,AXW,TME,0.012665183553680398
2023-06-06,SPY,645.56,645.91,640.0,640.65,788,507451,40,1,AXW,TME,-0.010759052109724826
2023-06-07,SPY,641.16,642.3,640.9,640.9,400,256504,32,1,AXW,TME,0.0003901525545959563
2023-06-08,SPY,642.0,642.0,639.07,639.08,333,213128,37,1,AXW,TME,-0.0028437963508102264
2023-06-09,SPY,639.87,640.4,638.5,640.28,142,90840,18,1,AXW,TME,0.0018759385191259295
2023-06-13,SPY,642.07,644.26,642.07,643.26,360,231392,48,1,AXW,TME,0.0046434164177066636
2023-06-14,SPY,645.99,645.99,644.1,645.63,326,210131,25,1,AXW,TME,0.0036775871814000386
2023-06-15,SPY,644.48,645.27,640.5,640.5,605,389553,41,1,AXW,TME,-0.007977462940814332
2023-06-16,SPY,641.96,643.58,640.5,642.08,1214,779278,47,1,AXW,TME,0.0024637851818178035
2023-06-19,SPY,642.0,642.36,639.0,640.16,232,148487,42,1,AXW,TME,-0.002994761409681832
2023-06-20,SPY,640.16,645.0,639.95,644.72,379,244127,29,1,AXW,TME,0.0070979689073310944
2023-06-21,SPY,645.35,645.35,643.75,644.52,242,155938,24,1,AXW,TME,-0.0003102603108876743
2023-06-22,SPY,640.28,642.5,638.97,641.93,600,384784,51,1,AXW,TME,-0.004026590227987852
2023-06-23,SPY,645.73,649.25,645.12,648.88,1229,795401,24,1,AXW,TME,0.010768536284708781
2023-06-26,SPY,649.17,650.32,649.06,649.59,687,446308,37,1,AXW,TME,0.0010935948782189195
2023-06-27,SPY,647.93,647.93,643.46,644.76,156,100759,35,1,AXW,TME,-0.007463240111577724
2023-06-28,SPY,651.58,656.7,651.58,656.0,933,609866,40,1,AXW,TME,0.017282634415358548
2023-06-29,SPY,661.6,663.01,659.8,659.8,1308,863797,49,1,AXW,TME,0.005775969850391847
2023-06-30,SPY,662.61,663.5,661.17,662.05,187,123916,29,1,AXW,TME,0.0034043229912847166
2023-07-03,SPY,665.82,667.96,664.02,664.5,871,580030,49,1,AXW,TME,0.0036937963675341607
2023-07-04,SPY,664.65,667.88,663.88,666.87,1046,696564,55,1,AXW,TME,0.0035602462176280336
2023-07-05,SPY,663.16,664.37,662.65,663.16,529,351077,65,1,AXW,TME,-0.005578835999663595
2023-07-06,SPY,665.0,666.08,663.11,663.11,609,404917,40,1,AXW,TME,-7.539942850796678e-05
2023-07-07,SPY,663.0,664.1,661.87,661.87,279,184959,41,1,AXW,TME,-0.0018717269121255244
2023-07-10,SPY,656.33,657.13,655.0,655.83,629,412431,53,1,AXW,TME,-0.009167553012220699
2023-07-11,SPY,657.98,659.18,657.17,658.97,441,290106,36,1,AXW,TME,0.004776400927384608
2023-07-12,SPY,660.85,661.31,657.0,658.88,223,147098,21,1,AXW,TME,-0.00013658610637009975
2023-07-13,SPY,658.41,658.48,655.84,655.95,356,233892,35,1,AXW,TME,-0.004456857312385209
2023-07-14,SPY,652.5,653.06,652.0,652.93,694,452898,48,1,AXW,TME,-0.004614640546446636
2023-07-17,SPY,655.79,659.33,655.79,658.49,529,348058,45,1,AXW,TME,0.0084794090585806
2023-07-18,SPY,661.25,661.58,659.51,660.87,424,280126,41,1,AXW,TME,0.0036078137605651426
2023-07-19,SPY,665.52,669.99,665.52,668.96,834,557735,48,1,AXW,TME,0.012167118808516503
2023-07-20,SPY,679.01,679.01,665.0,666.5,733,490446,57,1,AXW,TME,-0.0036841279894915396
2023-07-21,SPY,667.76,669.3,667.6,668.86,727,486090,35,1,AXW,TME,0.0035346310464254922
2023-07-24,SPY,671.81,672.49,671.14,671.37,265,178032,50,1,AXW,TME,0.003745630129984204
2023-07-25,SPY,674.79,675.23,671.0,671.5,429,289020,41,1,AXW,TME,0.0001936151681191253
2023-07-26,SPY,671.49,675.44,671.03,673.3,1197,804926,48,1,AXW,TME,0.002676979587942818
2023-07-27,SPY,674.05,674.44,670.4,672.41,247,166052,52,1,AXW,TME,-0.0013227220274226652
2023-07-28,SPY,675.0,682.31,675.0,681.34,1267,858083,49,1,AXW,TME,0.0131931738196149
2023-07-31,SPY,687.33,687.33,683.0,683.0,701,480133,52,1,AXW,TME,0.0024334122273627933
2023-08-01,SPY,682.9,688.0,681.34,687.04,403,275910,60,1,AXW,TME,0.005897655119625987
2023-08-02,SPY,687.7,690.49,687.67,690.49,705,485680,42,1,AXW,TME,0.0050089757948293566
2023-08-03,SPY,690.5,690.5,688.8,689.0,316,218007,44,1,AXW,TME,-0.002160219471586863
2023-08-04,SPY,686.1,687.0,684.4,686.32,295,202322,54,1,AXW,TME,-0.0038972797489487563
2023-08-07,SPY,681.94,683.02,680.4,682.44,335,228383,67,1,AXW,TME,-0.00566938015800115
2023-08-08,SPY,686.98,687.9,685.88,687.9,1514,1039728,48,1,AXW,TME,0.007968867425259792
2023-08-09,SPY,687.07,687.71,685.0,685.7,171,117413,26,1,AXW,TME,-0.0032032642416496356
2023-08-10,SPY,684.21,685.18,683.81,684.16,771,527803,59,1,AXW,TME,-0.002248405893693198
2023-08-11,SPY,684.65,685.83,683.69,684.65,418,286155,32,1,AXW,TME,0.0007159503816169728
2023-08-14,SPY,687.16,688.58,687.16,687.22,417,286949,35,1,AXW,TME,0.003746715077148758
2023-08-15,SPY,691.16,694.37,689.8,689.8,1093,756781,49,1,AXW,TME,0.003747226647349144
2023-08-16,SPY,687.5,688.54,686.22,686.85,656,450548,57,1,AXW,TME,-0.0042857727315262556
2023-08-17,SPY,686.0,689.95,685.88,688.94,533,366045,45,1,AXW,TME,0.0030382567219312917
2023-08-18,SPY,681.76,682.19,679.99,681.49,561,381932,79,1,AXW,TME,-0.010872606978521914
2023-08-21,SPY,681.86,682.35,680.79,681.44,717,488585,67,1,AXW,TME,-7.337133972016777e-05
2023-08-22,SPY,684.38,684.62,683.56,683.83,360,246311,38,1,AXW,TME,0.0035011425452609944
2023-08-23,SPY,682.47,682.81,681.0,682.62,295,201217,33,1,AXW,TME,-0.0017710129404843776
2023-08-24,SPY,688.23,689.07,687.27,688.94,801,551776,34,1,AXW,TME,0.009215848713465377
2023-08-25,SPY,683.88,683.88,681.11,682.49,305,208114,48,1,AXW,TME,-0.00940630955602457
2023-08-28,SPY,686.67,686.92,684.5,685.61,206,141210,47,1,AXW,TME,0.0045610780043719695
2023-08-29,SPY,688.9,689.68,687.22,687.85,277,190558,28,1,AXW,TME,0.0032618379655118363
2023-08-30,SPY,693.88,696.37,693.78,694.17,625,434042,35,1,AXW,TME,0.009146096375122547
2023-08-31,SPY,696.57,697.08,694.62,696.42,270,188035,43,1,AXW,TME,0.003236039326459027
2023-09-01,SPY,695.2,697.19,694.0,697.1,611,425346,48,1,AXW,TME,0.0009759458837668389
2023-09-04,SPY,697.91,699.18,696.93,696.93,933,650931,65,1,AXW,TME,-0.0002438971913700733
2023-09-05,SPY,698.92,703.74,698.01,703.74,492,344518,66,1,AXW,TME,0.00972399446048571
2023-09-06,SPY,705.7,706.2,702.26,702.26,361,254126,50,1,AXW,TME,-0.002105263935462427
2023-09-07,SPY,700.47,700.65,697.44,697.44,447,312852,72,1,AXW,TME,-0.006887217335923717
2023-09-08,SPY,698.19,698.19,695.71,695.81,540,376049,49,1,AXW,TME,-0.0023398539295548934
2023-09-11,SPY,696.93,697.91,693.55,694.38,758,527479,65,1,AXW,TME,-0.002057273472486231
2023-09-12,SPY,697.96,697.96,696.22,697.32,801,558255,41,1,AXW,TME,0.00422505478697317
2023-09-13,SPY,694.36,695.84,693.87,695.2,251,174369,50,1,AXW,TME,-0.0030448419238322598
2023-09-14,SPY,697.32,697.32,693.9,695.39,776,539446,44,1,AXW,TME,0.00027326530635529255
2023-09-15,SPY,698.41,698.41,695.24,695.24,222,154615,34,1,AXW,TME,-0.00021572956225846115
2023-09-18,SPY,690.71,691.04,689.0,689.0,732,504959,88,1,AXW,TME,-0.009015838681620652
2023-09-19,SPY,690.0,690.1,689.0,689.81,219,150999,48,1,AXW,TME,0.0011749263396414462
2023-09-20,SPY,686.36,686.5,685.17,685.58,279,191365,43,1,AXW,TME,-0.0061510020238152
2023-09-21,SPY,681.03,683.33,680.89,682.98,378,257691,61,1,AXW,TME,-0.0037996187643043744
2023-09-22,SPY,673.2,673.8,671.98,673.3,1249,840282,76,1,AXW,TME,-0.014274581013945145
2023-09-25,SPY,670.15,672.66,667.91,672.66,513,343948,77,1,AXW,TME,-0.000950994157677964
2023-09-26,SPY,673.18,673.18,669.74,671.8,135,90718,40,1,AXW,TME,-0.0012793242153648452
2023-09-27,SPY,668.27,669.68,666.2,669.18,595,397789,47,1,AXW,TME,-0.003907594943691878
2023-09-28,SPY,671.42,672.53,668.78,669.13,150,100557,38,1,AXW,TME,-7.472110351594289e-05
2023-09-29,SPY,668.08,668.08,663.47,663.47,493,327844,49,1,AXW,TME,-0.008494723151099023
2023-10-02,SPY,666.91,670.74,666.91,670.53,165,110498,37,1,AXW,TME,0.010584806470228234
2023-10-03,SPY,672.41,675.69,671.58,675.44,697,469639,40,1,AXW,TME,0.007295885911131005
2023-10-04,SPY,669.45,670.0,666.0,666.1,722,482233,68,1,AXW,TME,-0.013924520942110798
2023-10-05,SPY,670.31,671.43,667.1,667.16,1292,863029,47,1,AXW,TME,0.0015900877898385659
2023-10-06,SPY,667.27,667.27,665.5,665.83,304,202508,45,1,AXW,TME,-0.0019955145070058703
2023-10-09,SPY,669.96,671.26,669.0,671.26,202,135325,32,1,AXW,TME,0.008122160589283577
2023-10-10,SPY,674.74,675.1,673.0,675.1,151,101818,29,1,AXW,TME,0.0057042847565748145
2023-10-11,SPY,676.1,677.48,674.9,677.34,145,97988,37,1,AXW,TME,0.0033125344536857307
2023-10-12,SPY,681.96,683.13,681.47,682.0,245,167050,40,1,AXW,TME,0.00685629534195146
2023-10-13,SPY,686.78,687.71,686.3,686.5,212,145632,37,1,AXW,TME,0.006576567364563635
2023-10-16,SPY,686.01,686.47,684.0,684.0,202,138398,45,1,AXW,TME,-0.003648307585475306
2023-10-17,SPY,687.9,688.13,684.5,685.0,202,138713,43,1,AXW,TME,0.0014609206396748698
2023-10-18,SPY,684.46,684.64,682.81,683.22,346,236611,49,1,AXW,TME,-0.0026019222116566263
2023-10-19,SPY,680.07,682.91,680.0,682.19,261,177989,31,1,AXW,TME,-0.0015087046313897064
2023-10-20,SPY,673.56,675.0,673.28,675.0,248,167143,50,1,AXW,TME,-0.01059552054664913
2023-10-23,SPY,673.76,673.76,668.0,669.37,379,253842,62,1,AXW,TME,-0.008375719352943114
2023-10-24,SPY,665.87,666.02,663.19,663.93,312,207264,69,1,AXW,TME,-0.008160249287156569
2023-10-25,SPY,665.77,666.06,662.15,662.32,345,229024,46,1,AXW,TME,-0.0024278994018797346
2023-10-26,SPY,662.18,662.18,660.16,660.71,1048,692868,51,1,AXW,TME,-0.0024338084468620235
2023-10-27,SPY,655.29,655.66,653.41,654.33,573,375208,73,1,AXW,TME,-0.009703203031817629
2023-10-30,SPY,650.53,650.64,648.4,648.97,890,578380,77,1,AXW,TME,-0.008225320677666568
2023-10-31,SPY,652.28,653.06,651.23,652.94,383,249899,37,1,AXW,TME,0.006098750766580092
2023-11-01,SPY,663.92,663.92,658.26,659.71,132,87117,31,1,AXW,TME,0.010315103078489075
2023-11-02,SPY,660.81,660.81,658.8,659.57,477,314582,47,1,AXW,TME,-0.00021223697854204978
2023-11-03,SPY,668.79,669.9,668.79,669.53,414,277194,38,1,AXW,TME,0.014987866145950081
2023-11-06,SPY,671.0,671.0,667.05,668.18,475,317550,48,1,AXW,TME,-0.0020183753703073106
2023-11-07,SPY,669.65,675.36,668.18,675.36,310,207785,35,1,AXW,TME,0.010688283717814412
2023-11-08,SPY,675.76,680.09,675.76,678.98,138,93676,28,1,AXW,TME,0.005345790009696578
2023-11-09,SPY,681.39,682.29,681.32,681.32,4609,3141901,70,1,AXW,TME,0.003440420948491264
2023-11-10,SPY,682.0,682.6,681.24,682.6,162,110476,20,1,AXW,TME,0.00187694348023005
2023-11-13,SPY,692.3,692.3,689.69,689.69,264,182434,38,1,AXW,TME,0.01033318480196525
2023-11-14,SPY,691.99,692.0,690.15,691.0,350,241824,38,1,AXW,TME,0.0018976024930979205
2023-11-15,SPY,692.0,692.76,690.67,692.07,754,521464,68,1,AXW,TME,0.0015472828034336558
2023-11-16,SPY,690.54,694.51,690.06,694.15,6313,4364916,119,1,AXW,TME,0.0030009689097077936
2023-11-17,SPY,696.18,699.2,696.0,697.14,1214,846433,56,1,AXW,TME,0.004298175942014163
2023-11-20,SPY,693.72,693.72,685.0,687.38,778,535534,65,1,AXW,TME,-0.014098982571475203
2023-11-21,SPY,690.52,693.11,690.29,690.93,718,496628,74,1,AXW,TME,0.005151247324676148
2023-11-22,SPY,692.02,692.2,689.97,691.76,1551,1072312,44,1,AXW,TME,0.0012005584761483109
2023-11-23,SPY,694.0,695.49,694.0,694.18,909,631639,32,1,AXW,TME,0.0034922182193212457
2023-11-24,SPY,694.15,695.25,693.81,694.9,323,224223,33,1,AXW,TME,0.0010366574487856812
2023-11-27,SPY,692.02,692.02,689.97,690.48,573,395630,48,1,AXW,TME,-0.0063809424088794656
2023-11-28,SPY,690.4,690.4,686.17,686.95,284,195425,38,1,AXW,TME,-0.005125498541444926
2023-11-29,SPY,685.28,685.86,683.58,684.72,298,204132,40,1,AXW,TME,-0.003251513796602957
2023-11-30,SPY,687.45,687.92,685.57,685.57,855,588042,27,1,AXW,TME,0.0012406134599553494
2023-12-01,SPY,690.05,691.17,688.6,690.42,930,642148,51,1,AXW,TME,0.007049499030112385
2023-12-04,SPY,690.51,690.51,685.57,688.47,673,462903,56,1,AXW,TME,-0.0028283638287920914
2023-12-05,SPY,689.37,693.41,688.92,692.23,545,377050,61,1,AXW,TME,0.005446526102582775
2023-12-06,SPY,696.13,697.12,694.78,694.81,435,302854,31,1,AXW,TME,0.003720156557137059
2023-12-07,SPY,694.83,696.77,694.0,696.42,155,107690,25,1,AXW,TME,0.0023144997142363426
2023-12-08,SPY,694.12,694.64,692.74,692.78,373,258810,27,1,AXW,TME,-0.005240438137337128
2023-12-11,SPY,699.59,702.23,699.22,701.41,703,492793,49,1,AXW,TME,0.012380106333081536
2023-12-12,SPY,703.45,704.08,701.36,701.36,222,155993,42,1,AXW,TME,-7.128752400054034e-05
2023-12-13,SPY,706.78,709.37,706.78,708.93,889,629408,39,1,AXW,TME,0.010735483771121993
2023-12-14,SPY,707.31,708.39,701.77,704.06,1272,898786,48,1,AXW,TME,-0.006893211252320354
2023-12-15,SPY,703.92,703.92,700.0,700.52,391,274200,43,1,AXW,TME,-0.0050406633946683144
2023-12-18,SPY,701.01,702.17,700.29,701.43,677,474851,49,1,AXW,TME,0.001298191986593028
2023-12-19,SPY,703.9,704.27,702.13,702.59,141,99131,27,1,AXW,TME,0.0016523984899656956
2023-12-20,SPY,702.05,703.31,701.43,701.54,543,381161,42,1,AXW,TME,-0.0014955882941304947
2023-12-21,SPY,697.44,697.44,695.2,695.62,2365,1646347,53,1,AXW,TME,-0.0084743843636875
2023-12-22,SPY,696.1,696.78,695.0,696.61,1275,887362,43,1,AXW,TME,0.0014221790463700475
2023-12-27,SPY,697.72,697.72,695.68,695.68,247,172182,50,1,AXW,TME,-0.0013359287767846892
2023-12-28,SPY,696.98,698.0,695.0,697.91,453,315331,44,1,AXW,TME,0.003200370128047967
2023-12-29,SPY,698.62,699.08,697.0,697.76,165,115126,30,1,AXW,TME,-0.00021495052638158323
2024-01-02,SPY,702.97,703.0,697.5,697.56,443,309370,66,1,AXW,TME,-0.0002866725931969067
2024-01-03,SPY,703.97,703.97,698.19,698.54,149,104168,42,1,AXW,TME,0.0014039111252235675
2024-01-04,SPY,697.63,698.0,695.97,696.33,279,194568,48,1,AXW,TME,-0.003168756728900438
2024-01-05,SPY,697.87,698.21,697.1,697.83,281,196053,25,1,AXW,TME,0.0021518341923433258
2024-01-08,SPY,697.37,698.49,696.0,698.49,445,310301,59,1,AXW,TME,0.0009453421123409837
2024-01-09,SPY,705.0,706.21,704.87,706.07,481,339190,38,1,AXW,TME,0.010793520517568014
2024-01-10,SPY,708.23,709.2,706.07,706.36,194,137231,33,1,AXW,TME,0.00041063982508868994
2024-01-11,SPY,711.66,712.23,710.55,710.94,1063,755711,38,1,AXW,TME,0.006463015511780134
